Product Name,Price,Shipping Info,Subtitle
HP Zbook Fury Touch 16' WQUXGA OLED Intel i9-13950HX vPro 64GB DDR5 2TB SSD WIN,"$6,146.23",+$52.78 delivery,Brand New
"HP ZBook Firefly 15 G7 15.6"" Grade A Laptop Intel Core i7-10810U 32GB Memory",$822.49,+$90.80 delivery,Excellent - Refurbished
"ASUS Zenbook DUO 14"" DualScreen(2024) (Intel Ultra 9-185H, 32GB/2TB SSD By FedEx","$3,999.21",+$42.00 delivery,Brand New
"MSI Stealth G66 Stealth 15.6"" FHD i9-10980HK 2.4 GHz 32GB 2TB SSD RTX 3080 W10P","$1,399.00",+$417.07 delivery,Pre-Owned
Hp Elitebook 8730W   2TB SSD T9600 + Blu Ray Rewriter!,$592.39,+$344.01 delivery,Pre-Owned
"HP 470 G9 Intel Core i5-1235U 12th Gen 32GB RAM 2TB SSD 17.3"" FHD Window 11 Pro","$1,214.58",+$100.53 shipping estimate,Brand New
"ASUS ROG Ally 7"" 120Hz FHD 1080p Gaming Handheld AMD Ryzen Z1 EXTREME 2tb",$700.00,+$102.18 delivery,Open Box
"Dell Precision 5550 15.6"" 4K+ Touch i9 2.4Ghz 32GB 2TB SSD T2000 4GB Win 11 Pro",$999.00,+$417.07 delivery,Pre-Owned
"Dell Precision 7750 17"" FHD i7-10875H 2.3GHz 64GB 2TB RTX 4000 W11P","$1,299.00",+$417.07 delivery,Pre-Owned
"Dell Precision 7550 15.6"" FHD Touch i7-10850H 2.7 GHz 64GB 2TB RTX 4000 W10P",$949.00,+$417.07 delivery,Pre-Owned
"MSI Stealth G66 Stealth 15.6"" FHD i9-10980HK 2.4 GHz 32GB 2TB SSD RTX 3080 W10P","$1,399.00",+$417.07 delivery,Pre-Owned
"GPD Win 4 (2024) 6-inch Handheld Game Laptop, AMD Ryzen 7 8840U 32GB RAM 1TB SSD","$1,304.00",+$98.06 shipping estimate,Brand New
DELL Precision Grade A Mobile Workstation Intel Core i7-9850H 32GB Memory 2 TB S,$914.99,+$110.96 delivery,Excellent - Refurbished
"Workstation DELL 7720 i7-QUAD 6TB (NVMe + SSD) 64GB 17.3"" Quadro P3000 6GB Dock","$1,156.98",+$155.32 delivery,Pre-Owned
"Gigabyte AORUS Gaming Laptop 16"" i9-14900HX 32Gb 2TB SSD RTX4070 Win11 Grey","$2,908.90",+$132.00 delivery,Brand New
"Dell Precision 5770 Laptop i9-12900H,64GB,2TB SSD,12GB RTX A3000,US KB, 17"" FHD+","$3,351.89",+$89.40 delivery,Certified - Refurbished
"Lenovo Legion Pro 7 16"" Gaming Notebook laptop NVidia rtx 4090 Intel Core I9 Ssd","$4,850.00",+$250.00 delivery,Brand New
"Workstation DELL 7710 17.3"" 4K UHD Xeon E3-1545M 6TB NVMe+SSD 64GB M5000M-8GB DK","$1,322.66",+$169.13 delivery,Pre-Owned
"HP EliteBook 830 G8 Core i5 11th Gen 32GB RAM 2TB SSD 13.3"" FHD Win 11 PRO","$1,315.02",+$104.00 shipping estimate,Brand New
^HP ZBook Fury 16 G11 (16'' WQUXGA/i9-14900HX/32GB/2TB/RTX3500/Win11,"$5,507.00",+$89.00 delivery,Brand New
"LG gram Pro 16-inch OLED Thin and Lightweight Laptop, 32GB RAM 16Z90SP-A.ADB9U1","$2,449.99",+$77.00 delivery,Brand New
"Dell Precision 7760 17"" FHD i9-11950H 2.6GHz 64GB 2TB RTX A5000 W10P","$1,899.00",+$417.07 delivery,Pre-Owned
"ASUS TUF Gaming A16 AMD Ryzen AI 9 HX 370 32GB 2TB SSD 16"" 2K WQXGA 165Hz Laptop","$2,271.44",+$147.45 shipping estimate,Brand New
"HP 830 G7 13.3"" Grade A Laptop Intel Core i7-10610U 32GB Memory",$564.49,+$83.18 delivery,Excellent - Refurbished
"Refurbished Dell Precision 5540 15.6"" i7-9750H 2.6GHz 32GB 2TB NVMe Win 10 Pro",$889.99,+$110.23 delivery,Very Good - Refurbished
"Dell Precision 7550 15.6"" FHD Xeon  W-10855M 2.4GHz 64GB 2TB RTX 3000 W11P","$1,399.00",+$412.07 delivery,Pre-Owned
"HP Zbook Fury 17 G8 17"" FHD I7-11850H 2TB SSD 128GB W11P RTX A4000","$1,499.00",+$417.07 delivery,Pre-Owned
"Dell Precision 7560 15.6"" FHD Touch Core i7-11850H 2.5GHz RTX A4000 Win 10 CTO","$1,299.00 to $1,899.00",+$417.07 delivery,Pre-Owned
"Dell XPS 15 9520 15.6"" Laptop - Intel Core i7-12700H CPU GeForce RTX 3050 Ti GPU","$2,219.00 to $3,099.00",+$145.00 delivery,Brand New
HP ZBook Studio 16 G10 i9-13900H 32GB/2TB SSD 16''WQXGA RTXA4000 W11P,"$4,211.00",+$78.00 delivery,Brand New
"LG Gram 16"" (16Z90R-K.AD7BA1) Laptop |2TB|32GB|5.0Gz|WIN11|13thGenCorei7|UK Mod","$1,738.52",+$347.72 delivery,Brand New
"ASUS ROG Zephyrus M16 Laptop 16″ WQXGA. I9-40GB-2TB SSD, 3070TI, Win 11 Pro","$2,275.00",+$145.00 delivery,Brand New
"HP - Victus 15.6"" Full HD 144Hz Gaming Laptop - Intel Core i5 - 16GB DDR4 2TB",$849.00,+$132.25 delivery,Brand New
"LG gram 16"" Laptop WQXGA Ultra 7 155H 32GB 2TB SSD 16Z90S-H.ADB9U1 - Black","$1,684.99",+$187.00 delivery,Brand New
LG gram 16'' Pro Core Ultra 7 155H 32GB/2TB SSD Win11 schwarz 16Z90SP-G,"$2,135.00",+$78.00 delivery,Brand New
"Dell Precision 7550 15.6"" FHD Touch i7-10850H 2.7 GHz 32GB 2TB RTX 4000 W10P",$999.00,+$412.07 delivery,Pre-Owned
"DellPrecision 3551 15.6"" FHD Core i9 2.4Ghz P620 32GB 2TB SSD Windows 11 Pro",$799.00,+$417.07 delivery,Pre-Owned
"Dell Latitude 5420 14"" Laptop Intel Core i5 2.6Ghz 16GB 2TB SSD Windows 10",$559.00,+$412.07 delivery,Pre-Owned
"Dell Precision 3551 15.6"" FHD Core i9 2.4Ghz P620 16GB 2TB SSD Windows 10",$749.00,+$417.07 delivery,Pre-Owned
DELL Precision 7760 Workstation 17 17.3 Laptop Core i5 FHD 1080P 1920x1080 o,"$2,267.32",+$257.98 delivery,Excellent - Refurbished
DELL Inspiron 7620 16 2in1 Core i7 FHD 1080P 1920x1080 TABLET WITH KEYBOARD A,"$1,120.13",+$217.03 delivery,Excellent - Refurbished
Lenovo T14 Gen 2 Touch Laptop i7 1165G7 2.8Ghz 16GB 2TB NVMe Win 11 Pro B,$679.99,+$86.59 delivery,Very Good - Refurbished
"Dell Precision 7540 15.6"" Touchscreen i7-9850H 2.6GHz RTX 4000 Win 10","$799.00 to $1,449.00",+$412.07 delivery,Pre-Owned
"Lenovo P15 Gen 1 15.6"" FHD i9-10885H 2.4GHz 64GB 2TB RTX 4000 W10P","$1,199.00",+$412.07 delivery,Pre-Owned
"Lenovo ThinkPad P53 15.6"" FHD i7-9850 2.6GHz 32GB 2TB RTX 5000 W11P","$1,199.00",+$417.07 delivery,Pre-Owned
DELL XPS 9700 17 Laptop Core i5 FHD 1080P 1920x1080 LARGE 64GB RAM r,"$2,192.05",+$257.98 delivery,Excellent - Refurbished
"Dell Precision 7550 15.6"" FHD Touch i7-10850H 2.7 GHz 128GB 2TB RTX 4000 W10P","$1,199.00",+$417.07 delivery,Pre-Owned
"Lenovo ThinkPad T14S 14"" FHD i7 1.8Ghz 32GB 2TB SSD Win 10 Pro",$749.00,+$417.07 delivery,Pre-Owned
"HP 470 G9 Intel Core i5-1235U 12th Gen 64GB RAM 2TB SSD 17.3"" FHD Window 11 Pro","$1,240.51",+$101.43 shipping estimate,Brand New
"ASUS Zenbook DUO 14"" DualScreen(2024) (Intel Ultra 9-185H, 32GB/2TB SSD By FedEx","$3,999.21",+$42.00 delivery,Brand New
"Dell Precision 5750 17"" 4K Xeon 2.8Ghz 32GB 2TB SSD RTX 3000 W11P",$899.00,+$417.07 delivery,Pre-Owned
DELL Precision 7760 Workstation 17 17.3 Laptop Core i5 FHD 1080P 1920x1080 v,"$2,317.89",+$257.98 delivery,Excellent - Refurbished
DELL XPS 9700 17 Laptop Core i5 FHD 1080P 1920x1080 LARGE SCREEN 16GB RAM k,"$1,975.67",+$257.98 delivery,Excellent - Refurbished
"HP ProBook 6F229EA 455 G9 AMD Ryzen 5 5625U 32GB RAM 2TB SSD 15.6"" FHD Win 11","$1,054.22",+$95.01 shipping estimate,Brand New
"MSI Stealth G66 Stealth 15.6"" FHD i9-10980HK 2.4 GHz 32GB 2TB SSD RTX 3080 W11P","$1,399.00",+$417.07 delivery,Pre-Owned
"Dell Precision 5750 17"" 4K Touch Xeon 2.8Ghz 64GB 2TB SSD RTX 3000 W10P",$999.00,+$417.07 delivery,Pre-Owned
"Dell Latitude 5521 15.6"" FHD Core i7 2.5Ghz 32GB 2TB SSD Windows 10 Pro",$919.00,+$412.07 delivery,Pre-Owned
"Dell Precision 7760 17"" FHD i7-11850H 2.5GHz 32GB 2TB RTX A4000 W10P","$1,499.00",+$417.07 delivery,Pre-Owned
"Workstation DELL M6700 17.3"" i7-EXTREME 2x2TB SSD DVDRW 32GB Quadro K4100M 4GB",$880.85,+$189.84 delivery,Pre-Owned
"MSI Summit 13 AI+ Evo A2VMTG-017US 13.3"" FHD+ Laptop 32GB LPDDR5X, 2TB NVMe SSD","$1,999.99",+$125.00 delivery,Brand New
"HP 15-fa0033dx 15.6"" IPS FHD Intel i5-12450H RTX 3050 16GB DDR4 1TB SSD W11P",$779.99,+$159.27 delivery,Brand New
"HP Zbook Fury 17 G8 17"" FHD I7-11850H 2TB SSD 128GB W11P Radeon PRO W6600M","$1,599.00",+$417.07 delivery,Pre-Owned
"HP 840 G9 14.0"" Grade A Laptop Intel Core i5-1245U 32GB Memory",$907.99,+$93.32 delivery,Excellent - Refurbished
"HP 840 G9 14.0"" Grade A Laptop Intel Core i5-1245U 32GB Memory",$941.49,+$94.31 delivery,Excellent - Refurbished
"Dell Precision 7750 17"" FHD i7-10875H 2.3GHz 128GB 2TB RTX 4000 W10P","$1,499.00",+$417.07 delivery,Pre-Owned
"HP 840 G9 14.0"" Grade A Laptop Intel Core i5-1245U 32GB Memory",$907.99,+$93.32 delivery,Excellent - Refurbished
"HP 840 G9 14.0"" Grade A Laptop Intel Core i5-1245U 32GB Memory",$941.49,+$94.31 delivery,Excellent - Refurbished
"HP Zbook 17 G5 17.3"" 4K Xeon E-2186 2.9GHz 128GB 2TB P4200 Win 10 Pro","$1,249.00",+$417.07 delivery,Pre-Owned
"Dell Precision 7740 17"" FHD Xeon 2.8hz 64GB 2TB SSD RTX 5000 16GB Win 11 Pro","$1,649.00",+$417.07 delivery,Pre-Owned
"Dell Precision 7760 17"" FHD i7-11850H 2.5GHz 128GB 2TB RTX A4000 W11P","$1,799.00",+$417.07 delivery,Pre-Owned
"Dell Precision 5550 15.6"" 4K+ Touch i9 2.4Ghz 64GB 2TB SSD T2000 4GB Win 10 Pro","$1,099.00",+$417.07 delivery,Pre-Owned
"Dell Precision 7740 17"" FHD Xeon 2.8hz 128GB 2TB SSD RTX 5000 16GB Win 10 Pro","$1,849.00",+$417.07 delivery,Pre-Owned
NEW Gigabyte AORUS 16X Gaming Laptop 165Hz RTX 4070 i9 2TB SSD ASG-63USC65SH,"$2,599.99",+$177.00 delivery,Brand New
"Dell Precision 5560 15.6"" i9-11950H 2.6GHz 32GB  2TB SSD RTX A2000 Win 11 Pro","$1,549.00",+$417.07 delivery,Pre-Owned
"Dell Precision 7550 15.6"" FHD Touch i7-10850H 2.7 GHz 32GB 2TB RTX 4000 W11P",$999.00,+$412.07 delivery,Pre-Owned
"MSI Stealth G66 Stealth 15.6"" FHD i9-10980HK 2.4 GHz 64GB 2TB SSD RTX 3080 W10P","$1,499.00",+$417.07 delivery,Pre-Owned
"Alienware m18 R2 i9-14900HX,32GB,2TB SSD,RTX 4070,RGB Per-Key,18"" QHD+ 165HZ ...","$2,482.56",+$89.40 delivery,Certified - Refurbished
"Dell Precision 7760 17"" FHD i9-11950H 2.6GHz 64GB 2TB RTX A5000 W11P","$1,899.00",+$417.07 delivery,Pre-Owned
"LG Gram 16"" (16Z90R-K.AD7BA1) Laptop |2TB|32GB|5.0Gz|WIN11|13thGenCorei7|UK Mod","$1,738.65",+$372.56 delivery,Brand New
DELL Precision 7760 Workstation 17 17.3 Laptop Core i5 FHD 1080P 1920x1080 c,"$2,312.01",+$257.98 delivery,Excellent - Refurbished
DELL Precision 7760 Workstation 17 17.3 Laptop Core i5 FHD 1080P 1920x1080 z,"$1,195.79",+$257.98 delivery,Very Good - Refurbished
"LG gram (17Z90R-K.AD7AA1) 17"" Laptop - 2TB|16GB|5Gz|13thGenCorei7|Win11|UK|Wrnty","$1,736.15",+$372.56 delivery,Brand New
"Dell Precision 5560 15.6"" i7-11850H 2.5GHz 32GB 2TB SSD RTX A2000 Win 10 Pro","$1,249.00",+$417.07 delivery,Pre-Owned
MSI Stealth 16 AI Studio A1VGG-038 16'' Core Ultra 9 185H 32GB/2TB RTX4070,"$3,744.00",+$113.00 delivery,Brand New
Razer Blade 18 - 18'' QHD+ 300Hz miniLED Display Intel i9-14900HX 32GB RAM 2TB,"$4,716.00",+$101.00 delivery,Brand New
"AsusROG Strix SCAR 15.6"" WQHD GamingLaptop|2TB|16GB|12thGenCorei9|5.0Gz|8GB Grfx","$4,344.14",+$372.53 delivery,Brand New
ASUS ROG Strix SCAR 17 SE G733CX-LL017W GamingLaptop |32GB|2TB|5Ghz|16GB Grfx|UK,"$5,215.97",+$370.07 delivery,Brand New
MSI Katana AI 17.3” 240Hz B8VG-879US Ryzen 9 RTX 4070 64GB RAM 2TB SSD Laptop,"$2,199.99",+$125.00 delivery,Brand New
"Dell Precision 7550 15.6"" FHD Xeon  W-10855M 2.4GHz 64GB 2TB RTX 3000 W10P","$1,399.00",+$412.07 delivery,Pre-Owned
"DELL 7420 14.0"" Grade A Laptop Intel Core i7-1185G7 32GB Memory",$755.99,+$88.83 delivery,Excellent - Refurbished
ASUS ROG Zephyrus G16 GU605  32GB 2TB  Core Ultra 9 185H RTX 4090 Gaming Laptop,"$3,799.99",+$220.00 delivery,Brand New
LG 16'' 16Z90SP-A Notebook I7 32GB LPDDR5X 2TB SSD schwarz W11P - Notebook,"$2,379.00",+$89.00 delivery,Brand New
DELL Precision 7760 Workstation 17 17.3 Laptop Core i7 FHD 1080P 1920x1080 8,"$1,798.71",+$257.98 delivery,Very Good - Refurbished
"AsusROG Strix SCAR 15.6"" WQHD GamingLaptop|2TB|16GB|12thGenCorei9|5.0Gz|8GB Grfx","$4,344.14",+$372.53 delivery,Brand New
"LG gram (17Z90R-K.AD7AA1) 17"" Laptop - 2TB|16GB|5Gz|13thGenCorei7|Win11|UK|Wrnty","$1,707.59",+$347.72 delivery,Brand New
^MSI Creator Z17 HX Studio A14VGT-259 (Intel i9-14900HX/64GB/2TB/RTX4070/17.3'),"$4,568.00",+$113.00 delivery,Brand New
MSI Creator 16 AI Studio A1VIG-053 16'' Ultra 9-185H/32GB/2TB W11P - Notebook,"$5,395.00",+$101.00 delivery,Brand New
"MSI Raider 17"" Gaming Notebook Laptop Intel Core I9 Processor Nvidia Rtx 4090","$4,800.00",+$250.00 delivery,Brand New
14.4 Microsoft Surface Laptop Studio 2 Floating Slider 2in1 Notebook i7 64GB 2TB,"$3,879.57",+$176.25 delivery,Brand New
LG gram 16'' Core Ultra 7 155H 32GB/2TB SSD Win11 grau 16Z90S-G.AD7CG -• Intel,"$1,909.00",+$78.00 delivery,Brand New
"HP EliteBook 830 G8 Core i5 11th Gen 32GB RAM 2TB SSD 13.3"" FHD Win 10 PRO","$1,302.60",+$103.57 shipping estimate,Brand New
Razer Blade 16 Dual UHD 120Hz+ FHD 240Hz i9-14900HX 16GB/2TB SSD RTX4070,"$3,515.00",+$89.00 delivery,Brand New
Schenker XMG NEO 17 - E24xnf 17'' WQHD 240Hz i9-14900HX 32GB/2TB SSD RTX 4080,"$3,557.00",+$89.00 delivery,Brand New
^ASUS ROG Strix SCAR G18 G834JY-N6040W Notebook (i9-13980HX/32GB/2TB/RTX4090),"$5,389.00",+$113.00 delivery,Brand New
"ASUS ROG STRIX, INTEL CORE I9, 32GB RAM, 2TB SSD, NVIDIA GEFORCE RTX 3070 TI","$4,098.26",+$310.46 delivery,Brand New
LG gram 17'' Pro Core Ultra 7 155H 32GB/2TB IPS Win11 schwarz 17Z90SP-G,"$2,242.00",+$78.00 delivery,Brand New
^GIGABYTE AORUS 16X ASG-63DEC65SH (i9-14900HX/32GB/2TB/RTX4070/W11/16' QHD),"$2,299.00",+$113.00 delivery,Brand New
DELL Precision 7760 Workstation 17 17.3 Laptop Core i5 FHD 1080P 1920x1080 E,"$2,272.02",+$257.98 delivery,Excellent - Refurbished
DELL Precision 7760 Workstation 17 17.3 Laptop Core i7 FHD 1080P 1920x1080 N,"$1,763.25",+$257.98 delivery,Very Good - Refurbished
"Alienware m18 R2 i9-14900HX,64GB,2TB SSD,RTX 4090,RGB Per-Key,18"" QHD+ 165HZ ...","$4,097.03",+$89.40 delivery,Certified - Refurbished
Mobile Workstation 8th Core i7 4.10GHzx 12CPU NVMe SSD 2TB/DDR4-32GB d31,"$1,804.99",+$30.00 delivery,Pre-Owned
"Newest Dell Inspiron 16 Laptop, 16.0"" FHD Touchscreen,Intel Core i7-1255U,Silver","$949.99 to $1,239.99",Shipping not specified,Brand New
"HP Spectre x360 16-aa0000na ULTRA U7 155H 16"" HDR OLED TOUCH 32G/2TB RTX4050 6GB","$2,111.22",Shipping not specified,New (Other)
"Lenovo LOQ 15IRX9 15.6"" FHD Gaming Laptop,Core i5-13450HX, RTX 4050,Win 11 Pro","$979.99 to $1,439.99",Shipping not specified,Brand New
2-in-1 Laptop HP Spectre x360 14-eu0001na 32GB RAM 2TB SSD OLED TOUCHSCREEN HDR,"$1,738.65",Shipping not specified,Certified - Refurbished
"2024 Newest  HP 17.3” HD+ Touchscreen Laptop,Core 7  150U ,Backlit KB,Windows 11","$889.99 to $1,219.99",Shipping not specified,Brand New
2-IN-1 LAPTOP HP Spectre x360 14-ef2018na i7-1355U 32GB RAM  2TB SSD OLED TOUCH,"$1,440.59",Shipping not specified,Certified - Refurbished
"OMEN Gaming Laptop 17-ck2002na RTX 4090  i9-13900HX 32GB/2TB SSD 17.3"" 240Hz QHD","$2,732.17",Shipping not specified,New (Other)
"New HP ZBook Fury 16 G10 15.6"" Laptop i7 i7-13850HX 64GB 2TB - RTX 2000 ada","$2,149.95",Shipping not specified,Open Box
"Lenovo ThinkPad E16 Gen 1 16"" Laptop, i7-1355U,Fingerprint Reader,Windows 11 Pro","$919.99 to $1,179.99",Shipping not specified,Brand New
DELL XPS 9700 17 Laptop Core i7 FHD 1080P 1920x1080 LARGE SCREEN RTX 2060 5,"$1,921.57",+$257.98 delivery,Excellent - Refurbished
"New HP ZBook Fury 16 G10 15.6"" Laptop i7 i7-13850HX 64GB 2TB - RTX 2000 ada","$2,149.95",Shipping not specified,Open Box
"Lenovo ThinkPad E16 Gen 1 16"" Laptop, i7-1355U,Fingerprint Reader,Windows 11 Pro","$919.99 to $1,179.99",Shipping not specified,Brand New
HP Spectre x360 16-f2001na 2-in-1 Laptop i7-1360P 5.0GHz 32GB 2TB SSD TOUCH OLED,"$1,577.20",Shipping not specified,New (Other)
"HP VICTUS 15.6"" FHD  Gaming Laptop,Intel i5-12450H,GeForce RTX 3050 Blue","$709.99 to $1,139.99",Shipping not specified,Brand New
HP OMEN Transcend 14-fb Gaming Laptop U9 185H 32GB 2TB SSD OLED 120Hz RTX 4070,"$1,862.84",Shipping not specified,New (Other)
"Dell Latitude 5420 14"" Laptop Intel Core i7 3.0Ghz 32GB 2TB SSD Windows 10",$659.00,+$417.07 delivery,Pre-Owned
"Dell Latitude 7420 14"" Touch Laptop Intel Core i7 3.0Ghz 16GB 2TB SSD W11",$559.00,+$412.07 delivery,Pre-Owned
"Dell Precision 3551 15.6"" FHD Core i9 2.4Ghz P620 32GB 2TB SSD Windows 10",$799.00,+$417.07 delivery,Pre-Owned
Lenovo T14 Gen 2 Touch Laptop i7 1165G7 2.8Ghz 32GB 2TB NVMe Win 11 Pro,$719.99,+$87.77 delivery,Excellent - Refurbished
"Dell Precision 7740 17.3"" Laptop i9-9980H 2.3GHz RTX 4000 Win 11","$1,149.00 to $1,799.00",+$412.07 delivery,Pre-Owned
"ASUS Zenbook DUO 14"" DualScreen(2024) (Intel Ultra 9-185H, 32GB/2TB SSD By FedEx","$3,999.17",+$42.00 delivery,Brand New
"Dell Precision 7550 15.6"" FHD Touch i7-10850H 2.7 GHz 64GB 2TB RTX 4000 W10P","$1,099.00",+$412.07 delivery,Pre-Owned
"Lenovo P15 Gen 1 15.6"" FHD i9-10885H 2.4GHz 32GB 2TB RTX 4000 W10P","$1,149.00",+$412.07 delivery,Pre-Owned
"Dell Precision 7760 17"" FHD i7-11850H 2.5GHz 64GB 2TB RTX A4000 W11P","$1,599.00",+$417.07 delivery,Pre-Owned
"HP Zbook Fury 17 G8 17"" FHD I7-11850H 2TB SSD 128GB W10P Radeon PRO W6600M","$1,599.00",+$417.07 delivery,Pre-Owned
"Dell Precision 7550 15.6"" FHD Touch i7-10850H 2.7 GHz 128GB 2TB RTX 4000 W11P","$1,199.00",+$417.07 delivery,Pre-Owned
"Dell Precision 7760 17"" FHD i7-11850H 2.5GHz 128GB 2TB RTX A4000 W10P","$1,799.00",+$417.07 delivery,Pre-Owned
"Dell Precision 5570 17"" i9-11950H 2.6GHz 32GB 2TB SSD RTX A3000 Win 10 Pro","$1,599.00",+$417.07 delivery,Pre-Owned
"Dell Precision 7550 15.6"" FHD Xeon  W-10855M 2.4GHz 64GB 2TB RTX 3000 W10P","$1,399.00",+$417.07 delivery,Pre-Owned
"Dell Precision 5550 15.6"" 4K+ Touch i9 2.4Ghz 32GB 2TB SSD T2000 4GB Win 10 Pro",$999.00,+$417.07 delivery,Pre-Owned
"Dell Precision 7740 17"" FHD Xeon 2.8hz 64GB 2TB SSD RTX 5000 16GB Win 10 Pro","$1,649.00",+$417.07 delivery,Pre-Owned
LG gram 17'' Pro Core Ultra 7 155H 32GB/2TB RTX3050 Win11 schwarz 17Z90SP-E,"$2,430.00",+$78.00 delivery,Brand New
"HP Laptop Computer 17.3"" FHD Intel Core 7 64 GB 4 tb SSD IPS windows 11","$820.00 to $1,330.00",Shipping not specified,Brand New
"HP Spectre x360 16-aa0000na 2024 Core U7 155H 16"" HDR TOUCH 32G/2TB RTX4050 6GB","$2,111.22",Shipping not specified,Certified - Refurbished
"HP Omen Gaming Laptop 17-ck2002na RTX 4090 i9-13900HX 32/2TB SSD 17.3"" 240Hz WIN","$2,732.17",Shipping not specified,Certified - Refurbished
HP Spectre x360 14-eu0001na 2-in-1 Laptop U7 155H 32GB 2TB SSD OLED DCI-P3 TOUCH,"$1,738.65",Shipping not specified,New (Other)
"Dell Inspiron  i3530 15.6 FHD Laptop, i7-1355U Wi-Fi6 Bluetooth 5.3,Win 11 Black","$869.00 to $1,179.00",Shipping not specified,Brand New
"DELL 7420 14.0"" Grade A Laptop Intel Core i7 11th Gen 1185G7 (3.00GHz) 32GB Memo",$844.99,+$91.46 delivery,Excellent - Refurbished
"Lenovo ThinkPad E16 16"" FHD Touchscreen Laptop with Fingerprint Reader, i5-1335U","$799.99 to $1,039.99",Shipping not specified,Brand New
"Dell Inspiron 15 Laptop, 15.6"" FHD Touchscreen Display,  Intel Core i7-1355u","$929.99 to $1,229.99",Shipping not specified,Brand New
HP Spectre x360 14-ef2018na Convert Laptop 10 CORE i7-1355U 32GB 2TB SSD OLED,"$1,296.53",Shipping not specified,New (Other)
"New Dell Latitude 3540 15.6"" Notebook,Intel Core i5 1335U ,Windows 11 Pro Gray","$989.99 to $1,179.99",Shipping not specified,Brand New
HP Spectre x360 16-f2001na Convert Laptop 100% DCI-P3 OLED i7-1360P 32GB 2TB SSD,"$1,577.20",Shipping not specified,Certified - Refurbished
GAMING LAPTOP OMEN TRANSCEND 14-fb ULTRA 9 185H 32GB 2TB SSD OLED 120Hz RTX 4070,"$1,676.55",Shipping not specified,Certified - Refurbished
"Microsoft Surface Z3H-00001 Laptop Studio 2 14.4"" TouchScreen i7-13800H 64GB 2TB","$4,246.91",Shipping not specified,Brand New
"Microsoft Surface Z4H-00001 Laptop Studio 2 14.4"" TouchScreen i7-Evo 64GB 2TB","$5,029.24",Shipping not specified,Brand New
[ASUS] ROG Zephyrus G16 GU605 32GB 2TB Core Ultra 9 185H RTX 4090 Gaming Laptop,"$3,730.00",Shipping not specified,Brand New
"Dell Latitude 5420 14"" Laptop Intel Core i7 3.0Ghz 32GB 2TB SSD Windows 10",$659.00,+$417.07 delivery,Pre-Owned
"Dell Latitude 5410 14"" Touch Intel Core i5 1.7Ghz 32GB 2TB SSD Windows 10",$559.00,+$412.07 delivery,Pre-Owned
"Dell Latitude 7420 14"" Touch Laptop Intel Core i7 3.0Ghz 16GB 2TB SSD W10",$559.00,+$417.07 delivery,Pre-Owned
"Dell Latitude 5420 14"" Laptop Intel Core i7 3.0Ghz 32GB 2TB SSD Windows 10",$659.00,+$412.07 delivery,Pre-Owned
"Dell Latitude 5420 14"" Touch Laptop Core i5 2.6Ghz 32GB 2TB SSD Windows 10",$639.00,+$417.07 delivery,Pre-Owned
DELL XPS 9700 17 Laptop Core i7 FHD 1080P 1920x1080 LARGE RTX 2060 32GB RAM 6,"$2,022.71",+$257.98 delivery,Excellent - Refurbished
DELL XPS 9700 17 Laptop Core i7 FHD 1080P 1920x1080 LARGE SCREEN GTX 1650 Ti d,"$1,886.29",+$257.98 delivery,Excellent - Refurbished
"Dell Latitude 5420 14"" Laptop Intel Core i7 3.0Ghz 16GB 2TB SSD Windows 11",$609.00,+$417.07 delivery,Pre-Owned
"Dell Latitude 7420 14"" Touch Laptop Intel Core i7 3.0Ghz 32GB 2TB SSD W10",$559.00,+$417.07 delivery,Pre-Owned
"Dell Latitude 5411 14"" Touch Intel Core i5 2.6Ghz 32GB 2TB SSD Windows 10",$609.00,+$412.07 delivery,Pre-Owned
"Dell Latitude 5410 14"" Touch Intel Core i5 1.7Ghz 32GB 2TB SSD Windows 11",$559.00,+$412.07 delivery,Pre-Owned
"Dell Latitude 5410 14"" Touch Intel Core i5 1.7Ghz 32GB 2TB SSD Windows 10",$559.00,+$417.07 delivery,Pre-Owned
"Dell Latitude 5420 14"" Laptop Intel Core i7 3.0Ghz 16GB 2TB SSD Windows 10",$609.00,+$412.07 delivery,Pre-Owned
"Dell Latitude 5410 14"" Touch Intel Core i5 1.7Ghz 32GB 2TB SSD Windows 11",$559.00,+$417.07 delivery,Pre-Owned
"Dell Latitude 7420 14"" Touch Laptop Intel Core i7 3.0Ghz 16GB 2TB SSD W10",$559.00,+$412.07 delivery,Pre-Owned
DELL Inspiron 7620 16 2in1 Core i7 FHD 1080P 1920x1080 TABLET 2-IN-1 C,"$1,120.13",+$217.03 delivery,Excellent - Refurbished
"Dell Latitude 7420 14"" Touch Laptop Intel Core i7 3.0Ghz 16GB 2TB SSD W11",$559.00,+$417.07 delivery,Pre-Owned
DELL Inspiron 7620 16 2in1 Core i5 FHD 1080P 1920x1080 LARGE SCREEN 8GB RAM y,"$1,122.93",+$217.03 delivery,Excellent - Refurbished
DELL XPS 9700 17 Laptop Core i7 FHD 1080P 1920x1080 LARGE SCREEN RTX 2060 V,"$2,558.97",+$257.98 delivery,Excellent - Refurbished
"Dell Latitude 7420 14"" Touch Laptop Intel Core i7 3.0Ghz 16GB 2TB SSD W11",$559.00,+$417.07 delivery,Pre-Owned
